[2024-05-01 17:21:14,078] 224 werkzeug - WARNING -  * Debugger is active!
[2024-05-01 17:21:14,094] 224 werkzeug - INFO -  * Debugger PIN: 340-060-891
[2024-05-01 18:10:01,949] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\dataclasses.py', reloading
[2024-05-01 18:10:01,949] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\decimal.py', reloading
[2024-05-01 18:10:01,950] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\difflib.py', reloading
[2024-05-01 18:10:01,951] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\dis.py', reloading
[2024-05-01 18:10:01,953] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\doctest.py', reloading
[2024-05-01 18:10:01,953] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\dummy_threading.py', reloading
[2024-05-01 18:10:01,954] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\enum.py', reloading
[2024-05-01 18:10:01,960] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\fileinput.py', reloading
[2024-05-01 18:10:01,961] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\fnmatch.py', reloading
[2024-05-01 18:10:01,962] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\formatter.py', reloading
[2024-05-01 18:10:01,965] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\fractions.py', reloading
[2024-05-01 18:10:01,965] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\ftplib.py', reloading
[2024-05-01 18:10:02,038] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\filecmp.py', reloading
[2024-05-01 18:10:02,039] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\functools.py', reloading
[2024-05-01 18:10:02,040] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\genericpath.py', reloading
[2024-05-01 18:10:02,041] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\getopt.py', reloading
[2024-05-01 18:10:02,042] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\gettext.py', reloading
[2024-05-01 18:10:02,044] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\glob.py', reloading
[2024-05-01 18:10:02,044] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\getpass.py', reloading
[2024-05-01 18:10:02,045] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\gzip.py', reloading
[2024-05-01 18:10:02,046] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\heapq.py', reloading
[2024-05-01 18:10:02,046] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\hmac.py', reloading
[2024-05-01 18:10:02,047] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\hashlib.py', reloading
[2024-05-01 18:10:02,048] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\imaplib.py', reloading
[2024-05-01 18:10:02,048] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\imghdr.py', reloading
[2024-05-01 18:10:02,049] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\inspect.py', reloading
[2024-05-01 18:10:02,049] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\io.py', reloading
[2024-05-01 18:10:02,051] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\ipaddress.py', reloading
[2024-05-01 18:10:02,052] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\keyword.py', reloading
[2024-05-01 18:10:02,052] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\imp.py', reloading
[2024-05-01 18:10:02,053] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\locale.py', reloading
[2024-05-01 18:10:02,054] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\linecache.py', reloading
[2024-05-01 18:10:02,054] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\lzma.py', reloading
[2024-05-01 18:10:02,055] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\mailcap.py', reloading
[2024-05-01 18:10:02,055] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\mimetypes.py', reloading
[2024-05-01 18:10:02,056] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\modulefinder.py', reloading
[2024-05-01 18:10:02,057] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\mailbox.py', reloading
[2024-05-01 18:10:02,057] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\netrc.py', reloading
[2024-05-01 18:10:02,058] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\nntplib.py', reloading
[2024-05-01 18:10:02,060] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\nturl2path.py', reloading
[2024-05-01 18:10:02,061] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\ntpath.py', reloading
[2024-05-01 18:10:02,061] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\opcode.py', reloading
[2024-05-01 18:10:02,062] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\operator.py', reloading
[2024-05-01 18:10:02,062] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\optparse.py', reloading
[2024-05-01 18:10:02,063] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\os.py', reloading
[2024-05-01 18:10:02,063] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\numbers.py', reloading
[2024-05-01 18:10:02,064] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\pathlib.py', reloading
[2024-05-01 18:10:02,064] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\pickle.py', reloading
[2024-05-01 18:10:02,065] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\pickletools.py', reloading
[2024-05-01 18:10:02,066] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\pipes.py', reloading
[2024-05-01 18:10:02,066] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\pdb.py', reloading
[2024-05-01 18:10:02,067] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\pkgutil.py', reloading
[2024-05-01 18:10:02,068] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\plistlib.py', reloading
[2024-05-01 18:10:02,069] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\platform.py', reloading
[2024-05-01 18:10:02,070] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\posixpath.py', reloading
[2024-05-01 18:10:02,072] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\poplib.py', reloading
[2024-05-01 18:10:02,073] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\profile.py', reloading
[2024-05-01 18:10:02,073] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\pstats.py', reloading
[2024-05-01 18:10:02,074] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\pty.py', reloading
[2024-05-01 18:10:02,074] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\pyclbr.py', reloading
[2024-05-01 18:10:02,075] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\pydoc.py', reloading
[2024-05-01 18:10:02,138] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\py_compile.py', reloading
[2024-05-01 18:10:02,142] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\pprint.py', reloading
[2024-05-01 18:10:02,145] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\quopri.py', reloading
[2024-05-01 18:10:02,146] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\queue.py', reloading
[2024-05-01 18:10:02,147] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\random.py', reloading
[2024-05-01 18:10:02,167] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\re.py', reloading
[2024-05-01 18:10:02,168] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\rlcompleter.py', reloading
[2024-05-01 18:10:02,168] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\runpy.py', reloading
[2024-05-01 18:10:02,169] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\sched.py', reloading
[2024-05-01 18:10:02,170] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\secrets.py', reloading
[2024-05-01 18:10:02,170] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\selectors.py', reloading
[2024-05-01 18:10:02,171] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\shelve.py', reloading
[2024-05-01 18:10:02,171] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\shlex.py', reloading
[2024-05-01 18:10:02,172] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\shutil.py', reloading
[2024-05-01 18:10:02,172] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\signal.py', reloading
[2024-05-01 18:10:02,173] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\site.py', reloading
[2024-05-01 18:10:02,173] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\smtpd.py', reloading
[2024-05-01 18:10:02,173] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\smtplib.py', reloading
[2024-05-01 18:10:02,192] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\sndhdr.py', reloading
[2024-05-01 18:10:02,192] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\socket.py', reloading
[2024-05-01 18:10:02,193] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\socketserver.py', reloading
[2024-05-01 18:10:02,193] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\sre_compile.py', reloading
[2024-05-01 18:10:02,194] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\sre_constants.py', reloading
[2024-05-01 18:10:02,194] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\sre_parse.py', reloading
[2024-05-01 18:10:02,195] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\ssl.py', reloading
[2024-05-01 18:10:02,195] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\stat.py', reloading
[2024-05-01 18:10:02,196] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\statistics.py', reloading
[2024-05-01 18:10:02,196] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\string.py', reloading
[2024-05-01 18:10:02,197] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\stringprep.py', reloading
[2024-05-01 18:10:02,197] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\struct.py', reloading
[2024-05-01 18:10:02,198] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\subprocess.py', reloading
[2024-05-01 18:10:02,198] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\sunau.py', reloading
[2024-05-01 18:10:02,199] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\symbol.py', reloading
[2024-05-01 18:10:02,199] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\symtable.py', reloading
[2024-05-01 18:10:02,200] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\sysconfig.py', reloading
[2024-05-01 18:10:02,200] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\tabnanny.py', reloading
[2024-05-01 18:10:02,201] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\tarfile.py', reloading
[2024-05-01 18:10:02,201] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\telnetlib.py', reloading
[2024-05-01 18:10:02,201] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\tempfile.py', reloading
[2024-05-01 18:10:02,202] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\textwrap.py', reloading
[2024-05-01 18:10:02,202] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\this.py', reloading
[2024-05-01 18:10:02,203] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\threading.py', reloading
[2024-05-01 18:10:02,203] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\timeit.py', reloading
[2024-05-01 18:10:02,204] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\token.py', reloading
[2024-05-01 18:10:02,204] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\tokenize.py', reloading
[2024-05-01 18:10:02,205] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\trace.py', reloading
[2024-05-01 18:10:02,205] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\traceback.py', reloading
[2024-05-01 18:10:02,206] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\tracemalloc.py', reloading
[2024-05-01 18:10:02,206] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\tty.py', reloading
[2024-05-01 18:10:02,206] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\turtle.py', reloading
[2024-05-01 18:10:02,207] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\types.py', reloading
[2024-05-01 18:10:02,207] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\typing.py', reloading
[2024-05-01 18:10:02,208] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\uu.py', reloading
[2024-05-01 18:10:02,208] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\uuid.py', reloading
[2024-05-01 18:10:02,209] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\warnings.py', reloading
[2024-05-01 18:10:02,209] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\wave.py', reloading
[2024-05-01 18:10:02,210] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\weakref.py', reloading
[2024-05-01 18:10:02,210] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\webbrowser.py', reloading
[2024-05-01 18:10:02,211] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\xdrlib.py', reloading
[2024-05-01 18:10:02,211] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\zipapp.py', reloading
[2024-05-01 18:10:02,212] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\zipfile.py', reloading
[2024-05-01 18:10:02,212] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\zipimport.py', reloading
[2024-05-01 18:10:02,213] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_bootlocale.py', reloading
[2024-05-01 18:10:02,213] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_collections_abc.py', reloading
[2024-05-01 18:10:02,214] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_compat_pickle.py', reloading
[2024-05-01 18:10:02,214] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_compression.py', reloading
[2024-05-01 18:10:02,214] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_dummy_thread.py', reloading
[2024-05-01 18:10:02,215] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_markupbase.py', reloading
[2024-05-01 18:10:02,215] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_osx_support.py', reloading
[2024-05-01 18:10:02,216] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_pydecimal.py', reloading
[2024-05-01 18:10:02,216] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_pyio.py', reloading
[2024-05-01 18:10:02,217] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_py_abc.py', reloading
[2024-05-01 18:10:02,217] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_sitebuiltins.py', reloading
[2024-05-01 18:10:02,218] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_strptime.py', reloading
[2024-05-01 18:10:02,218] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_threading_local.py', reloading
[2024-05-01 18:10:02,219] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\_weakrefset.py', reloading
[2024-05-01 18:10:02,219] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\__future__.py', reloading
[2024-05-01 18:10:02,219] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\__phello__.foo.py', reloading
[2024-05-01 18:10:02,220] 224 werkzeug - INFO -  * Detected change in 'C:\\DimondPricePrediction\\env\\Lib\\reprlib.py', reloading
